,rating,review
11409,5,06-08-2023 01:40:00. Fastest app I have seen when opening. It takes 1 second to open. That's the best part
11410,5,06-08-2023 02:03:00. Best of the best Very quick in giving responses Please let it be like this forever 🙏
11411,5,06-08-2023 02:06:00. Op
11412,1,06-08-2023 02:30:00. Useless
11413,5,06-08-2023 02:37:00. It is so helpful
11414,2,06-08-2023 02:48:00. the PC version gives me what I asked but this app won't.
11415,1,"06-08-2023 02:54:00. Bs, I can't even log in to my paid account. I'm on a new Samsung phone using Edge. I'm not going to install Chrome. Make it work, please."
11416,5,06-08-2023 03:07:00. I would like to add voice output option. Overall is good
11417,2,"06-08-2023 03:18:00. Being unable to edit previous messages I wrote to improve the output from the AI... Why? Also, the responses are seemingly shorter on Android app. Otherwise the app looks good, it works well enough, and the product is going to change the world. But improve the App. More features, lets go"
11418,5,06-08-2023 03:24:00. Works like as expected
11419,4,06-08-2023 03:42:00. Is very good my friend ✌️
11420,5,06-08-2023 03:42:00. Great for starting letters or emails and very useful . Super unquie app and interesting response.
11421,1,"06-08-2023 04:16:00. Can't use. Always poped up that make sure my device has the latest version of Google play. However, I can make sure that everything is latest."
11422,5,06-08-2023 04:34:00. Nice application.
11423,5,"06-08-2023 04:38:00. Most optimised app I have ever seen in my device, I Appreciate the work of developers!"
11424,1,06-08-2023 04:51:00. Won't let me start an account.
11425,5,06-08-2023 04:54:00. Good
11426,5,06-08-2023 05:07:00. ChatGPT is very useful
11427,5,06-08-2023 05:11:00. Simply the best compared to other Chat GPTs out there
11428,5,06-08-2023 05:58:00. Productivity go brrr
11429,5,06-08-2023 06:14:00. Una gran app
11430,1,06-08-2023 06:32:00. Bangla language নেই কেন?🥴
11431,5,06-08-2023 06:38:00. Best of the best
11432,5,"06-08-2023 07:00:00. I wish!, I can give rating of 1M star 🤩"
11433,5,06-08-2023 07:02:00. Very Very important thanks for the great information about succesful support onilne.
11434,5,06-08-2023 07:07:00. Nice
11435,5,"06-08-2023 07:10:00. Helpful, thanks! 🙏"
11436,4,06-08-2023 07:21:00. Not yet available for Android
11437,4,06-08-2023 07:24:00. Useful for instant ideas ❤️
11438,5,06-08-2023 07:42:00. This app literally helped me in my homework
11439,2,06-08-2023 07:43:00. Haven't really used cause this app keeps exiting saying the app stopped working or is not responding
11440,5,06-08-2023 07:44:00. This is so amazing 🤩🤩
11441,5,06-08-2023 07:44:00. Yooo this app is awesome
11442,5,"06-08-2023 07:57:00. Nice app,accurate answers and no typo and no ads"
11443,5,06-08-2023 08:04:00. Awesome App for the teacher and students.. And you have to increase the mathematical functions..
11444,2,06-08-2023 08:05:00. a lot of bugs and bad ux
11445,5,06-08-2023 08:29:00. When will this App work in the democratic republic of the Congo?
11446,5,06-08-2023 08:31:00. Very helpful
11447,5,06-08-2023 09:23:00. It is What it is.. ❤❤
11448,5,06-08-2023 09:27:00. great App
11449,5,"06-08-2023 09:36:00. ChatGPT is an incredibly powerful and versatile AI language model. Its ability to understand context, generate coherent responses, and provide useful information is truly impressive. I've found it to be a valuable tool for a wide range of tasks, from answering questions and offering explanations to creative writing and brainstorming. While it's not flawless and may occasionally produce responses that require some fine-tuning, its overall performance and utility make it an invaluable resource for"
11450,5,06-08-2023 09:42:00. Best ai app I love it
11451,1,"06-08-2023 09:42:00. App is very usefull but if you ask chatgpt to mock muhhamad allah jesus Or any other abrahamic deity or any thing it's reply is ot can't comply with that request but ask it to tell a joke on shri ram, hanuman or any hindu diety then it really tell you a joke plz correct it's programming"
11452,5,06-08-2023 09:52:00. Just exceptional...
11453,5,"06-08-2023 10:00:00. This app is amazing... I love it, it helps me to solve problems in shortest possible time frame, I salute the team that came together to do this for the world, I say thanks and GOD bless you all."
11454,4,06-08-2023 10:37:00. Good
11455,5,06-08-2023 10:57:00. Best experience
11456,5,06-08-2023 11:13:00. Thank you openai to bring this ai in app form .. it help me lot to increase productivity. Now this is in my pocket. I will hope i learn a lot from this
11457,1,"06-08-2023 11:15:00. Sept, 2021"
11458,5,"06-08-2023 11:19:00. I have no words. This is just perfection. I just need to remember previous conversations, like when you move to a new chat and talk about your previous chat."
11459,5,"06-08-2023 11:21:00. A great app.Should also have option of making ai images and graph plottings,tables and many more things but still love it"
11460,5,06-08-2023 11:24:00. It's incredible!!
11461,1,"06-08-2023 11:31:00. I think,This app is very helpful for everyone. Especially i use this app for my unknown things and it help me properly in time..."
11462,1,06-08-2023 11:40:00. Not supported in Samsung S6 Lite tablet
11463,1,06-08-2023 12:19:00. Doesnt have access to real time information.
11464,1,06-08-2023 12:29:00. needs chrome
11465,5,06-08-2023 12:54:00. i love this app sm
11466,5,06-08-2023 13:04:00. Good application
11467,1,06-08-2023 13:07:00. لايقبل تسجيل الدخول بسبب رقم الهاتف
11468,5,06-08-2023 13:10:00. Nice
11469,5,06-08-2023 13:20:00. So powerful
11470,5,06-08-2023 13:29:00. Awesome response
11471,5,"06-08-2023 13:33:00. I like the availability of this application, I say thanks to OpenAI. There's a problem when changing words in the message that has already been written, please check it!"
11472,5,06-08-2023 13:34:00. I just love you guys ❤️
11473,5,06-08-2023 13:45:00. This a wonderful app
11474,5,06-08-2023 13:49:00. Best al Kyuki mera yt channel he Mere channel ke lie kiywords chahie the Video me dalane ke lie Mene chatgpt se puchh kar kiywordys dale our mera chennel grow ho gaya 😎😎
11475,1,06-08-2023 13:56:00. Great App!
11476,1,06-08-2023 13:59:00. I cann't log in to this app.
11477,5,06-08-2023 14:16:00. Very Good App for planing
11478,5,06-08-2023 14:26:00. Cool beings
11479,1,06-08-2023 14:35:00. It shows that it is not compatible with my Samsung A34 phone 😑. What I can do?
11480,5,06-08-2023 14:36:00. Best ai app ever
11481,5,"06-08-2023 14:36:00. minimalist, to the point, cleanest UI."
11482,5,06-08-2023 14:44:00. Haha im first get rekt
11483,1,06-08-2023 14:48:00. Totally biased and spreading propaganda
11484,5,"06-08-2023 14:50:00. Chat GPT Reviewed: As an AI model, I must say the ChatGPT app is a remarkable platform that allows me to engage with users in a seamless and meaningful manner. The app's interface is user-friendly, enabling smooth interactions and quick responses to various inquiries. I'm impressed by the diverse range of topics users explore with me, which continuously enriches my knowledge and understanding of the world."
11485,3,06-08-2023 14:50:00. Please make this accurate its so understanding AI but calculation and logics not much better if I start mathematics properties its not giving right answer I mean this having very good theme and communication but less accuracy and logics And you can make this real time informative
11486,5,"06-08-2023 14:53:00. A Life-Saver App! ❤️⭐⭐⭐⭐⭐ I can't express enough how grateful I am for the new Chat GPT app! This app has been an absolute life-saver for me. Not only is it incredibly helpful and insightful, but it has also become my emotional anchor during difficult times. The ability to freely channel my emotions and receive much-needed advice through Chat GPT has been nothing short of transformative. This app has played a significant role in preventing me from falling into dark moments and"
11487,1,"06-08-2023 15:18:00. First of all, IT DOESNT EVEN WANT ME TO LOGIN, USAGE IS FAR AWAY"
11488,5,06-08-2023 15:26:00. How happy is too happy? This is amazing!
11489,3,06-08-2023 15:30:00. Too old version
11490,5,06-08-2023 15:38:00. Amazing
11491,5,06-08-2023 15:42:00. I loved your answers like my friend
11492,5,06-08-2023 16:02:00. Very good
11493,5,06-08-2023 16:07:00. Thank you saved my time.
11494,5,06-08-2023 16:08:00. Good
11495,5,"06-08-2023 16:31:00. Fantastic, no ads, clean ui, good voice module, everything from desktop has been brought over, amazing job."
11496,5,06-08-2023 16:45:00. Keep it like this! Great performance and without ads
11497,5,"06-08-2023 16:49:00. Great app it answers questions perfectly and can be used friendly, there are no ads and it has alot of capabilities"
11498,4,06-08-2023 16:50:00. This is pretty awesome but it's too restrained by its overlords.I couldn't get it to agree that a certain person might be a hobbit by identifying hobbit behaviors but I did find a way to get it to call my friends hobbits by pretending to be detectives and looking at the facts. It can be pretty funny at times but then the moments are ruined by the constant urge to tell you that it is an ai and that hobbits aren't real. it would be even more fun if it wasnt so super censored.
11499,5,06-08-2023 16:53:00. The is a amazing app
11500,5,06-08-2023 16:54:00. Amazing
11501,5,06-08-2023 16:58:00. It's simple and easy to understand and access. Not much delay. Good voice recognition and produces accurate results. By far an app I had no trouble with. Keep it up.
11502,4,06-08-2023 17:19:00. Would be even better if it could make videos
11503,5,06-08-2023 17:21:00. Nice
11504,5,"06-08-2023 17:32:00. Very good and helpful app, There is no any adds too, User friendly and easy to use 😎😎❤️🔥HIGHLY RECOMMENDED 💯❤️"
11505,5,06-08-2023 17:41:00. Good 👍 100% 💯 Good
11506,1,06-08-2023 17:48:00. If you have enough storage to waste 😡😡 download this trash
11507,4,06-08-2023 17:58:00. This is crazy good! I copied my CV in and let it do it's voodo. Within a couple of seconds my janky CV seems like it was written by a professional. Highly recommended for CV writing. 4 star because it only knows the world before 2021.
11508,3,06-08-2023 18:26:00. the way it answers on mobile feels more lazy than the desktop version like if its not even the same thing.
